beta,sample,sim,high_cheese_mean,high_cheese_sd,low_cheese_mean,low_cheese_sd,p
0,80,58,0.73,0.18,0.81,0.19,0.0588901961266056
0,80,59,0.79,0.15,0.82,0.18,0.414313492469135
0,80,60,0.77,0.16,0.8,0.22,0.527787171159212
0,80,61,0.82,0.2,0.81,0.17,0.930924387065826
0,80,62,0.75,0.23,0.82,0.22,0.189169447972064
0,80,63,0.82,0.2,0.78,0.21,0.454534545794468
0,80,64,0.83,0.18,0.81,0.2,0.697965496583266
0,80,65,0.73,0.16,0.8,0.21,0.101097074010732
0,80,66,0.86,0.16,0.81,0.17,0.267239896578644
0,80,67,0.8,0.21,0.82,0.17,0.611762976766139
0,80,68,0.82,0.15,0.78,0.19,0.271186643953315
0,80,69,0.77,0.23,0.84,0.2,0.197486920233554
0,80,70,0.76,0.23,0.8,0.2,0.458481845596883
0,80,71,0.8,0.18,0.79,0.19,0.958990310019214
0,80,72,0.84,0.17,0.83,0.2,0.927188296920574
0,80,73,0.76,0.18,0.77,0.21,0.826774131127275
0,80,74,0.78,0.21,0.84,0.21,0.235731317510085
0,80,75,0.79,0.19,0.8,0.18,0.854187144262889
0,80,76,0.79,0.19,0.75,0.2,0.431546239825152
0,80,77,0.76,0.2,0.83,0.18,0.132817778150143
0,80,78,0.76,0.19,0.82,0.18,0.191833170522685
0,80,79,0.8,0.21,0.78,0.25,0.797354780299281
0,80,80,0.73,0.19,0.78,0.2,0.261851068860315
0,80,81,0.75,0.18,0.82,0.24,0.137808207647493
0,80,82,0.83,0.21,0.82,0.19,0.733111473702639
0,80,83,0.79,0.23,0.72,0.21,0.217917508954235
0,80,84,0.82,0.24,0.82,0.19,0.906514031420209
0,80,85,0.83,0.16,0.83,0.19,0.895157854569341
0,80,86,0.84,0.19,0.78,0.17,0.143572486636536
0,80,87,0.82,0.15,0.82,0.2,0.856526724731786
0,80,88,0.8,0.18,0.85,0.21,0.246844891953264
0,80,89,0.76,0.18,0.77,0.18,0.661702869004851
0,80,90,0.83,0.17,0.81,0.2,0.513241537210589
0,80,91,0.81,0.15,0.78,0.19,0.474278123222613
0,80,92,0.71,0.24,0.77,0.21,0.278724767870334
0,80,93,0.83,0.19,0.76,0.21,0.122637410175315
0,80,94,0.78,0.21,0.77,0.19,0.805920682544212
0,80,95,0.77,0.2,0.83,0.2,0.253264666051337
0,80,96,0.81,0.21,0.82,0.18,0.831072588176684
0,80,97,0.79,0.2,0.78,0.2,0.685341729972021
0,80,98,0.82,0.19,0.76,0.22,0.226653510914506
0,80,99,0.81,0.17,0.74,0.19,0.0748843617266838
0,80,100,0.79,0.21,0.78,0.2,0.863371097438569
0,90,1,0.85,0.2,0.8,0.19,0.301858449695786
0,90,2,0.8,0.21,0.87,0.19,0.135337830245602
0,90,3,0.79,0.22,0.83,0.22,0.461390825197835
0,90,4,0.74,0.2,0.85,0.23,0.0143106764974261
0,90,5,0.78,0.2,0.84,0.18,0.133768317494291
0,90,6,0.8,0.23,0.78,0.24,0.610547843056698
0,90,7,0.77,0.22,0.82,0.21,0.328375731894393
0,90,8,0.91,0.2,0.8,0.21,0.0266493813587521
0,90,9,0.82,0.19,0.79,0.16,0.460747339632872
0,90,10,0.8,0.23,0.81,0.21,0.830818137873234
0,90,11,0.77,0.18,0.82,0.18,0.260506004656664
0,90,12,0.78,0.17,0.82,0.2,0.30433646785064
0,90,13,0.79,0.24,0.8,0.21,0.982336398467357
0,90,14,0.82,0.19,0.79,0.22,0.458881325713228
0,90,15,0.76,0.16,0.83,0.21,0.110564689791394
0,90,16,0.82,0.22,0.77,0.21,0.286156328499383
0,90,17,0.8,0.21,0.86,0.21,0.211229059515932
0,90,18,0.77,0.18,0.79,0.2,0.628887133974578
0,90,19,0.79,0.16,0.79,0.18,0.928524982572274
0,90,20,0.81,0.17,0.88,0.2,0.0804061956489556
0,90,21,0.83,0.22,0.77,0.19,0.184719236087011
0,90,22,0.78,0.19,0.8,0.18,0.717336273574174
0,90,23,0.78,0.21,0.84,0.21,0.190186587943432
0,90,24,0.85,0.21,0.79,0.2,0.201071718545464
0,90,25,0.78,0.19,0.81,0.2,0.580835232699427
0,90,26,0.84,0.24,0.79,0.18,0.297698693123127
0,90,27,0.8,0.22,0.77,0.19,0.557248259254881
0,90,28,0.79,0.19,0.79,0.2,0.979554020584916
0,90,29,0.79,0.22,0.78,0.22,0.758083669898877
0,90,30,0.78,0.2,0.84,0.21,0.188557914880738
0,90,31,0.75,0.23,0.77,0.21,0.660195759444754
0,90,32,0.77,0.19,0.76,0.18,0.771588884501785
0,90,33,0.76,0.21,0.8,0.18,0.383703069181668
0,90,34,0.77,0.2,0.79,0.18,0.697391336856839
0,90,35,0.79,0.17,0.78,0.19,0.852917822236961
0,90,36,0.8,0.19,0.81,0.2,0.909870706754976
0,90,37,0.85,0.19,0.75,0.21,0.0196173204743671
0,90,38,0.78,0.21,0.79,0.25,0.96121017738983
0,90,39,0.86,0.22,0.81,0.21,0.272606865534399
0,90,40,0.77,0.2,0.81,0.25,0.370472595311268
0,90,41,0.81,0.2,0.78,0.2,0.522208445808279
0,90,42,0.76,0.21,0.83,0.19,0.169589963505641
0,90,43,0.81,0.17,0.76,0.21,0.256912220832811
0,90,44,0.79,0.17,0.81,0.21,0.730180042971261
0,90,45,0.77,0.17,0.86,0.2,0.0332770769122231
0,90,46,0.79,0.19,0.79,0.19,0.982963592399172
0,90,47,0.74,0.2,0.81,0.24,0.154764603559919
0,90,48,0.76,0.17,0.77,0.22,0.721810172435497
0,90,49,0.74,0.17,0.78,0.18,0.350341799999535
0,90,50,0.78,0.22,0.81,0.17,0.519035332689312
0,90,51,0.77,0.19,0.76,0.21,0.750758496090864
0,90,52,0.84,0.23,0.78,0.17,0.211423057700405
0,90,53,0.83,0.19,0.79,0.18,0.353981197729625
0,90,54,0.85,0.17,0.8,0.19,0.263417146168899
0,90,55,0.8,0.18,0.79,0.22,0.806535506528735
0,90,56,0.78,0.24,0.79,0.21,0.846275186147034
0,90,57,0.74,0.18,0.87,0.23,0.00467688635130149
0,90,58,0.78,0.22,0.77,0.18,0.835036747070645
0,90,59,0.77,0.23,0.86,0.15,0.0396624831427644
0,90,60,0.75,0.17,0.81,0.18,0.108948197305299
0,90,61,0.82,0.19,0.82,0.18,0.878199156118111
0,90,62,0.8,0.17,0.85,0.19,0.276649381398746
0,90,63,0.84,0.17,0.81,0.17,0.352997001221394
0,90,64,0.84,0.21,0.78,0.22,0.166264657854585
0,90,65,0.84,0.19,0.79,0.21,0.189553956993444
0,90,66,0.85,0.21,0.79,0.17,0.181482939516992
0,90,67,0.81,0.22,0.81,0.19,0.892622458463468
0,90,68,0.8,0.19,0.76,0.17,0.216097958978414
0,90,69,0.8,0.21,0.8,0.21,0.992192386027268
0,90,70,0.8,0.23,0.77,0.21,0.502495844406832
0,90,71,0.8,0.23,0.83,0.21,0.451391642791352
0,90,72,0.81,0.18,0.83,0.19,0.510629405365899
0,90,73,0.79,0.2,0.8,0.19,0.932927212068794
0,90,74,0.78,0.19,0.78,0.19,0.940263960951793
0,90,75,0.84,0.2,0.84,0.22,0.980507208606277
0,90,76,0.79,0.21,0.79,0.22,0.976933710272067
0,90,77,0.84,0.15,0.82,0.21,0.567734296089131
0,90,78,0.85,0.19,0.76,0.24,0.0563419257982749
0,90,79,0.81,0.19,0.78,0.18,0.368310276047433
0,90,80,0.78,0.2,0.77,0.19,0.793135752824546
0,90,81,0.78,0.17,0.79,0.19,0.689711951640258
0,90,82,0.83,0.2,0.81,0.19,0.565104341143893
0,90,83,0.8,0.22,0.82,0.21,0.671257578887838
0,90,84,0.85,0.21,0.77,0.21,0.0749553589664308
0,90,85,0.77,0.25,0.8,0.21,0.559738529337355
0,90,86,0.81,0.2,0.8,0.19,0.975446588593911
0,90,87,0.86,0.19,0.82,0.21,0.256746017213323
0,90,88,0.69,0.17,0.84,0.2,0.00028067947686201
0,90,89,0.84,0.19,0.79,0.22,0.309065216214704
0,90,90,0.77,0.2,0.81,0.18,0.303536631292828
0,90,91,0.73,0.19,0.78,0.22,0.273032765225538
0,90,92,0.83,0.18,0.78,0.19,0.222264989989377
0,90,93,0.81,0.17,0.8,0.18,0.786690445545138
0,90,94,0.78,0.2,0.78,0.18,0.934143120250125
0,90,95,0.81,0.21,0.81,0.2,0.922702268485367
0,90,96,0.8,0.24,0.8,0.15,0.88786185913608
0,90,97,0.81,0.19,0.81,0.17,0.839821390927882
0,90,98,0.78,0.25,0.84,0.19,0.193102749793599
0,90,99,0.78,0.23,0.83,0.22,0.290782900682349
0,90,100,0.81,0.21,0.76,0.2,0.265459693913927
0,100,1,0.83,0.17,0.82,0.18,0.749952513695101
0,100,2,0.78,0.19,0.81,0.18,0.51839581336155
0,100,3,0.8,0.24,0.79,0.18,0.855253747253471
0,100,4,0.8,0.18,0.78,0.2,0.615250523119808
0,100,5,0.8,0.22,0.76,0.16,0.311903193731857
0,100,6,0.79,0.19,0.82,0.2,0.373834446348747
0,100,7,0.82,0.22,0.81,0.21,0.736439556851066
0,100,8,0.85,0.23,0.81,0.19,0.445668320481034
0,100,9,0.77,0.18,0.77,0.2,0.977662805840962
0,100,10,0.77,0.17,0.81,0.23,0.35247340639938
0,100,11,0.74,0.18,0.83,0.19,0.0194447732092236
0,100,12,0.82,0.19,0.79,0.2,0.548868691529981
0,100,13,0.76,0.16,0.83,0.2,0.055149857326913
0,100,14,0.75,0.16,0.82,0.22,0.0957101523864116
0,100,15,0.82,0.22,0.77,0.21,0.254579461357479
0,100,16,0.82,0.21,0.81,0.2,0.865977464236455
0,100,17,0.81,0.2,0.87,0.22,0.108020733201572
0,100,18,0.78,0.23,0.78,0.21,0.898339952608217
0,100,19,0.82,0.2,0.82,0.21,0.904004900599874
0,100,20,0.8,0.22,0.79,0.19,0.802714833930707
0,100,21,0.82,0.19,0.78,0.18,0.30744941055681
0,100,22,0.81,0.2,0.83,0.2,0.617765125761655
0,100,23,0.78,0.24,0.81,0.17,0.433170990318783
0,100,24,0.88,0.2,0.79,0.18,0.0166199383168654
0,100,25,0.8,0.19,0.79,0.21,0.848550887582444
0,100,26,0.79,0.19,0.79,0.23,0.929157441224809
0,100,27,0.77,0.24,0.81,0.21,0.431331551936136
0,100,28,0.81,0.19,0.77,0.19,0.260538726722934
0,100,29,0.78,0.2,0.79,0.21,0.779652112625371
0,100,30,0.85,0.21,0.76,0.23,0.0568981901670444
0,100,31,0.86,0.24,0.78,0.19,0.0832302213204679
0,100,32,0.77,0.22,0.8,0.21,0.53829838834693
0,100,33,0.81,0.18,0.82,0.18,0.857542318162918
0,100,34,0.8,0.22,0.79,0.25,0.881035869147697
0,100,35,0.83,0.19,0.8,0.17,0.398219187159933
0,100,36,0.77,0.21,0.85,0.17,0.0615484909282786
0,100,37,0.85,0.21,0.77,0.22,0.0914307704377633
0,100,38,0.79,0.19,0.78,0.21,0.781646292242907
0,100,39,0.81,0.2,0.84,0.17,0.332635593726282
0,100,40,0.79,0.21,0.79,0.2,0.929498351573801
0,100,41,0.81,0.21,0.84,0.19,0.44134361213923
0,100,42,0.83,0.2,0.78,0.2,0.206982752408663
0,100,43,0.74,0.2,0.79,0.21,0.237524777849733
0,100,44,0.78,0.21,0.83,0.21,0.270752750510868
0,100,45,0.8,0.23,0.79,0.17,0.842251839595735
0,100,46,0.8,0.16,0.82,0.18,0.614218073902683
0,100,47,0.8,0.21,0.8,0.21,0.919160032808574
0,100,48,0.77,0.2,0.78,0.21,0.741760022322182
0,100,49,0.82,0.2,0.79,0.22,0.625233171317488
0,100,50,0.78,0.16,0.8,0.21,0.539596062694054
0,100,51,0.77,0.2,0.81,0.2,0.38791264146267
0,100,52,0.76,0.23,0.79,0.15,0.462292665602499
0,100,53,0.84,0.18,0.82,0.22,0.623748105535629
0,100,54,0.8,0.24,0.79,0.16,0.815614500644047
0,100,55,0.83,0.21,0.82,0.23,0.875209008288711
0,100,56,0.82,0.18,0.82,0.21,0.908549696431099
0,100,57,0.81,0.17,0.74,0.19,0.0692477568174465
0,100,58,0.81,0.23,0.79,0.24,0.648841845418413
0,100,59,0.8,0.19,0.85,0.2,0.292817410025771
0,100,60,0.81,0.22,0.85,0.17,0.389842416175054
0,100,61,0.82,0.21,0.77,0.21,0.239546778840333
0,100,62,0.78,0.15,0.84,0.19,0.0584237529559731
0,100,63,0.85,0.21,0.78,0.21,0.112261086257642
0,100,64,0.87,0.19,0.78,0.2,0.0319828793810619
0,100,65,0.83,0.27,0.81,0.21,0.727171164176437
0,100,66,0.72,0.18,0.78,0.22,0.118893744554885
0,100,67,0.83,0.23,0.76,0.21,0.197218419317232
0,100,68,0.78,0.19,0.77,0.2,0.795238940309275
0,100,69,0.84,0.17,0.81,0.22,0.492947752098776
0,100,70,0.74,0.18,0.8,0.23,0.154046252988827
0,100,71,0.85,0.17,0.82,0.21,0.585084953022202
0,100,72,0.82,0.21,0.83,0.21,0.876457989923921
0,100,73,0.81,0.22,0.79,0.16,0.567973131087395
0,100,74,0.77,0.2,0.82,0.18,0.212404577135817
0,100,75,0.84,0.21,0.78,0.21,0.173881016969347
0,100,76,0.84,0.19,0.81,0.21,0.404750052459221
0,100,77,0.75,0.2,0.8,0.2,0.175421003759444
0,100,78,0.8,0.17,0.8,0.2,0.975382459746442
0,100,79,0.78,0.22,0.79,0.21,0.773111133603269
0,100,80,0.7,0.18,0.75,0.2,0.203621864265318
0,100,81,0.8,0.19,0.78,0.19,0.720980748748943
0,100,82,0.83,0.21,0.81,0.2,0.68252225499706
0,100,83,0.85,0.21,0.79,0.22,0.214230937473788
0,100,84,0.74,0.19,0.78,0.2,0.316044320302564
0,100,85,0.79,0.2,0.83,0.25,0.404936593119153
0,100,86,0.83,0.19,0.74,0.21,0.0233512953689237
0,100,87,0.76,0.2,0.73,0.19,0.536739988673052
0,100,88,0.79,0.19,0.8,0.2,0.769906442161066
0,100,89,0.8,0.19,0.79,0.23,0.676628488850699
0,100,90,0.83,0.21,0.82,0.21,0.798790070571159
0,100,91,0.83,0.18,0.8,0.2,0.467228370845422
0,100,92,0.8,0.26,0.82,0.19,0.542051382168492
0,100,93,0.72,0.23,0.81,0.22,0.0298509707097371
0,100,94,0.84,0.18,0.8,0.21,0.393989870995722
0,100,95,0.84,0.19,0.79,0.2,0.244516825558705
0,100,96,0.79,0.18,0.82,0.17,0.460074460968146
0,100,97,0.8,0.18,0.8,0.2,0.958114003829683
0,100,98,0.81,0.17,0.82,0.22,0.919715578364889
0,100,99,0.78,0.16,0.81,0.2,0.472259273465982
0,100,100,0.79,0.2,0.82,0.18,0.451424241387567
0.01,40,1,0.82,0.2,0.79,0.17,0.646541483442464
0.01,40,2,0.79,0.21,0.79,0.21,0.99240747405656
0.01,40,3,0.81,0.21,0.81,0.2,0.966950702727265
0.01,40,4,0.92,0.19,0.74,0.21,0.0102774298016758
0.01,40,5,0.81,0.3,0.75,0.18,0.449176258406751
0.01,40,6,0.82,0.15,0.76,0.17,0.222639210700108
0.01,40,7,0.73,0.17,0.81,0.17,0.223592016091863
0.01,40,8,0.75,0.23,0.8,0.24,0.561278382703842
0.01,40,9,0.83,0.16,0.77,0.18,0.32044040322547
0.01,40,10,0.83,0.24,0.86,0.18,0.633159413169122
0.01,40,11,0.83,0.19,0.85,0.26,0.823418298858011
0.01,40,12,0.8,0.15,0.81,0.15,0.813585853695594
0.01,40,13,0.72,0.19,0.82,0.25,0.170769331653642
0.01,40,14,0.81,0.29,0.76,0.19,0.521572539563072
0.01,40,15,0.78,0.16,0.71,0.2,0.2096393060839
0.01,40,16,0.73,0.17,0.74,0.2,0.824553756785159
0.01,40,17,0.84,0.21,0.82,0.17,0.765915938022181
0.01,40,18,0.79,0.23,0.85,0.2,0.416845291267629
0.01,40,19,0.73,0.26,0.81,0.19,0.305676517852348
0.01,40,20,0.8,0.19,0.82,0.17,0.709572334126831
0.01,40,21,0.83,0.21,0.79,0.23,0.545242863132533
0.01,40,22,0.85,0.24,0.77,0.23,0.313046483261975
0.01,40,23,0.76,0.17,0.81,0.21,0.425235067820273
0.01,40,24,0.84,0.14,0.76,0.19,0.145702422528783
0.01,40,25,0.75,0.17,0.79,0.18,0.474280767288884
0.01,40,26,0.87,0.17,0.8,0.16,0.177988352649489
0.01,40,27,0.74,0.13,0.79,0.21,0.431327233644045
0.01,40,28,0.84,0.21,0.77,0.15,0.250046550651529
0.01,40,29,0.82,0.14,0.86,0.17,0.442734203510039
0.01,40,30,0.76,0.26,0.82,0.21,0.486552856033419
0.01,40,31,0.79,0.15,0.82,0.25,0.633902706051159
0.01,40,32,0.82,0.21,0.82,0.22,0.995768535068887
0.01,40,33,0.72,0.12,0.75,0.19,0.528647840554159
0.01,40,34,0.84,0.25,0.76,0.18,0.262831936153825
0.01,40,35,0.84,0.18,0.8,0.17,0.50366598911229
0.01,40,36,0.81,0.18,0.79,0.2,0.693997103792744
0.01,40,37,0.77,0.15,0.82,0.19,0.300038240186242
0.01,40,38,0.79,0.18,0.82,0.26,0.614834593739777
0.01,40,39,0.8,0.24,0.75,0.22,0.526058839922541
0.01,40,40,0.79,0.19,0.81,0.19,0.719161117550652
0.01,40,41,0.73,0.2,0.78,0.23,0.551339184964892
0.01,40,42,0.74,0.17,0.79,0.26,0.466040223901996
0.01,40,43,0.81,0.21,0.73,0.24,0.331477048534845
0.01,40,44,0.78,0.21,0.77,0.21,0.905955016099629
0.01,40,45,0.78,0.21,0.69,0.22,0.156946322413025
0.01,40,46,0.82,0.17,0.85,0.18,0.6396456667473
0.01,40,47,0.65,0.23,0.81,0.23,0.0480929416634101
0.01,40,48,0.85,0.25,0.85,0.19,0.959685530482888
0.01,40,49,0.83,0.28,0.81,0.24,0.873778730993955
0.01,40,50,0.75,0.23,0.82,0.18,0.303195832697632
0.01,40,51,0.74,0.22,0.79,0.17,0.52750311566264
0.01,40,52,0.85,0.2,0.87,0.19,0.828524674085166
0.01,40,53,0.86,0.2,0.86,0.23,0.991051258523796
0.01,40,54,0.86,0.25,0.77,0.22,0.266957368493814
0.01,40,55,0.8,0.19,0.8,0.17,0.989079332664873
0.01,40,56,0.77,0.21,0.85,0.13,0.173533193885753
0.01,40,57,0.81,0.22,0.78,0.19,0.666119944994471
0.01,40,58,0.92,0.22,0.77,0.19,0.0342434457552427
0.01,40,59,0.8,0.19,0.78,0.2,0.74129498497825
0.01,40,60,0.76,0.19,0.77,0.21,0.83276800553178
0.01,40,61,0.87,0.14,0.79,0.27,0.203916934970706
0.01,40,62,0.83,0.21,0.83,0.15,0.90602209357178
0.01,40,63,0.92,0.22,0.76,0.21,0.0282529533112817
0.01,40,64,0.74,0.27,0.73,0.2,0.866744933116711
0.01,40,65,0.89,0.22,0.69,0.17,0.00252468383228152
0.01,40,66,0.82,0.16,0.75,0.2,0.218628976915243
0.01,40,67,0.81,0.19,0.83,0.15,0.63197037557796
0.01,40,68,0.83,0.2,0.76,0.21,0.294249732944178
0.01,40,69,0.82,0.23,0.82,0.22,0.972801748796806
0.01,40,70,0.8,0.18,0.85,0.18,0.386277733459946
0.01,40,71,0.77,0.19,0.81,0.15,0.518986694112552
0.01,40,72,0.83,0.21,0.72,0.19,0.0881496624161425
0.01,40,73,0.85,0.23,0.79,0.14,0.391702071478784
0.01,40,74,0.73,0.15,0.77,0.2,0.443192631530587
0.01,40,75,0.79,0.19,0.8,0.15,0.944286773381076
0.01,40,76,0.76,0.18,0.77,0.16,0.896279605755158
0.01,40,77,0.83,0.22,0.8,0.25,0.692437358405386
0.01,40,78,0.74,0.18,0.81,0.19,0.220060946661489
0.01,40,79,0.82,0.27,0.84,0.15,0.776319102966392
0.01,40,80,0.77,0.21,0.78,0.18,0.807788215466652
0.01,40,81,0.83,0.16,0.79,0.17,0.501214776228244
0.01,40,82,0.85,0.22,0.81,0.18,0.499244948099807
0.01,40,83,0.81,0.24,0.76,0.23,0.526107333149404
0.01,40,84,0.74,0.22,0.81,0.15,0.272003724332182
0.01,40,85,0.85,0.13,0.86,0.2,0.798091461010461
0.01,40,86,0.82,0.27,0.78,0.2,0.692571505669654
0.01,40,87,0.82,0.25,0.73,0.2,0.278036151291599
0.01,40,88,0.84,0.24,0.78,0.21,0.396801951617697
0.01,40,89,0.79,0.16,0.75,0.16,0.397186390209583
0.01,40,90,0.84,0.22,0.76,0.19,0.204623839780025
0.01,40,91,0.81,0.17,0.69,0.2,0.0596501991401284
0.01,40,92,0.74,0.21,0.84,0.18,0.19891088336945
0.01,40,93,0.78,0.22,0.8,0.16,0.797919203211852
0.01,40,94,0.69,0.22,0.73,0.19,0.632042778989459
0.01,40,95,0.89,0.18,0.76,0.21,0.0495588909074552
0.01,40,96,0.77,0.23,0.77,0.14,0.918195870096737
0.01,40,97,0.78,0.23,0.79,0.19,0.886675096589415
0.01,40,98,0.85,0.19,0.78,0.14,0.18153987071308
0.01,40,99,0.8,0.17,0.78,0.23,0.729424524874749
0.01,40,100,0.82,0.16,0.82,0.22,0.943228995907443
0.01,50,1,0.82,0.13,0.84,0.21,0.586816201257928
0.01,50,2,0.8,0.16,0.83,0.21,0.623214578736701
0.01,50,3,0.88,0.22,0.78,0.2,0.165117251513944
0.01,50,4,0.77,0.23,0.77,0.22,0.946470266567092
0.01,50,5,0.74,0.2,0.81,0.18,0.25749470678701
0.01,50,6,0.8,0.14,0.8,0.24,0.875706692599607
0.01,50,7,0.74,0.21,0.84,0.16,0.0823467233022594
0.01,50,8,0.84,0.17,0.81,0.19,0.567156521877143
0.01,50,9,0.78,0.19,0.8,0.19,0.737134145781614
0.01,50,10,0.79,0.17,0.82,0.21,0.598593029889448
0.01,50,11,0.83,0.22,0.77,0.18,0.353224096148132
0.01,50,12,0.77,0.26,0.81,0.17,0.591804329842893
0.01,50,13,0.75,0.23,0.82,0.24,0.294324916999472
0.01,50,14,0.77,0.16,0.81,0.2,0.400405611222225
0.01,50,15,0.8,0.23,0.78,0.23,0.822473206930472
0.01,50,16,0.8,0.14,0.74,0.21,0.281737249161431
0.01,50,17,0.77,0.19,0.81,0.21,0.542936554848849
0.01,50,18,0.82,0.2,0.73,0.19,0.150894994426529
0.01,50,19,0.85,0.19,0.8,0.2,0.445270552100709
0.01,50,20,0.77,0.16,0.82,0.16,0.340275969131826
0.01,50,21,0.84,0.22,0.81,0.17,0.571612127199415
0.01,50,22,0.87,0.21,0.83,0.17,0.517799586598952
0.01,50,23,0.79,0.2,0.8,0.16,0.815078351632332
0.01,50,24,0.8,0.15,0.83,0.21,0.691351417993579
0.01,50,25,0.86,0.17,0.75,0.18,0.0810401144905346
0.01,50,26,0.81,0.24,0.79,0.19,0.684648895807449
0.01,50,27,0.75,0.21,0.78,0.18,0.649011565248119
0.01,50,28,0.85,0.18,0.79,0.26,0.384386316463902
0.01,50,29,0.85,0.2,0.84,0.23,0.878111368982645
0.01,50,30,0.79,0.13,0.79,0.22,0.866277289333027
0.01,50,31,0.8,0.17,0.75,0.18,0.267303256345308
0.01,50,32,0.81,0.22,0.76,0.15,0.345358118760077
0.01,50,33,0.77,0.22,0.8,0.2,0.666114083897513
0.01,50,34,0.79,0.26,0.75,0.17,0.534852426950597
0.01,50,35,0.8,0.18,0.8,0.23,0.989658861673129
0.01,50,36,0.8,0.21,0.76,0.17,0.476534463216059
0.01,50,37,0.79,0.19,0.75,0.19,0.427808628008169
0.01,50,38,0.85,0.15,0.76,0.2,0.0959491225713984
0.01,50,39,0.81,0.2,0.8,0.18,0.907913741136351
0.01,50,40,0.82,0.21,0.79,0.21,0.651448046419893
0.01,50,41,0.85,0.15,0.77,0.19,0.123070935535826
0.01,50,42,0.73,0.21,0.8,0.21,0.274069680255917
0.01,50,43,0.81,0.2,0.79,0.15,0.647364865748036
0.01,50,44,0.85,0.21,0.73,0.2,0.0697625195480898
0.01,50,45,0.79,0.17,0.8,0.19,0.74433595712091
0.01,50,46,0.72,0.15,0.78,0.23,0.219527952504
0.01,50,47,0.72,0.18,0.76,0.19,0.452992801183049
0.01,50,48,0.84,0.13,0.8,0.21,0.356547008788508
0.01,50,49,0.77,0.25,0.81,0.2,0.591580149637242
0.01,50,50,0.84,0.17,0.73,0.21,0.0370912964865376
0.01,50,51,0.9,0.17,0.78,0.15,0.0236845285032703
0.01,50,52,0.78,0.19,0.75,0.21,0.660259058922007
0.01,50,53,0.8,0.14,0.77,0.18,0.541069057684535
0.01,50,54,0.91,0.18,0.79,0.17,0.018464391597853
0.01,50,55,0.8,0.15,0.8,0.18,0.960730176111726
0.01,50,56,0.76,0.19,0.78,0.22,0.84852798832906
0.01,50,57,0.79,0.15,0.75,0.25,0.515579755738322
0.01,50,58,0.82,0.19,0.83,0.21,0.832302687464267
0.01,50,59,0.83,0.2,0.85,0.19,0.73018452335934
0.01,50,60,0.76,0.19,0.81,0.21,0.432756039507897
0.01,50,61,0.83,0.21,0.8,0.17,0.663172783152822
0.01,50,62,0.89,0.15,0.78,0.17,0.0197986101044458
0.01,50,63,0.76,0.21,0.77,0.22,0.867377808033212
0.01,50,64,0.8,0.18,0.77,0.2,0.613766467814955
0.01,50,65,0.72,0.18,0.8,0.16,0.123761429842056
0.01,50,66,0.81,0.22,0.82,0.16,0.8650339288267
0.01,50,67,0.77,0.15,0.81,0.2,0.401598761518913
0.01,50,68,0.78,0.21,0.81,0.19,0.66939024940121
0.01,50,69,0.8,0.18,0.74,0.22,0.29676848870442
0.01,50,70,0.78,0.2,0.84,0.24,0.326519632470191
0.01,50,71,0.69,0.22,0.74,0.22,0.434938371155757
0.01,50,72,0.75,0.22,0.75,0.24,0.967031885998368
0.01,50,73,0.78,0.17,0.79,0.17,0.901931908499991
0.01,50,74,0.75,0.25,0.82,0.18,0.302889931767362
0.01,50,75,0.84,0.16,0.75,0.21,0.0817478463361326
0.01,50,76,0.75,0.16,0.83,0.21,0.147902052380296
0.01,50,77,0.8,0.2,0.8,0.25,0.975768354128487
0.01,50,78,0.77,0.21,0.76,0.23,0.877478319041463
0.01,50,79,0.84,0.25,0.76,0.22,0.236431482861136
0.01,50,80,0.76,0.23,0.78,0.25,0.766450921633181
0.01,50,81,0.79,0.22,0.78,0.23,0.851281678771143
0.01,50,82,0.77,0.16,0.77,0.22,0.902149016186555
0.01,50,83,0.87,0.23,0.83,0.22,0.536842762488418
0.01,50,84,0.8,0.16,0.78,0.21,0.685853428068835
0.01,50,85,0.8,0.18,0.8,0.19,0.98671949787893
0.01,50,86,0.81,0.17,0.79,0.21,0.677765715409263
0.01,50,87,0.8,0.2,0.79,0.2,0.847219509237987
0.01,50,88,0.7,0.19,0.71,0.2,0.83998205203615
0.01,50,89,0.76,0.13,0.77,0.19,0.910245254390729
0.01,50,90,0.81,0.24,0.84,0.18,0.593718927570746
0.01,50,91,0.78,0.17,0.85,0.19,0.223248994747677
0.01,50,92,0.79,0.23,0.74,0.21,0.43952933059141
0.01,50,93,0.71,0.21,0.84,0.24,0.0516199770834149
0.01,50,94,0.79,0.22,0.8,0.22,0.866153088010374
0.01,50,95,0.78,0.17,0.78,0.21,0.994912592458187
0.01,50,96,0.84,0.17,0.84,0.21,0.928935264571963
0.01,50,97,0.81,0.21,0.81,0.2,0.975940292450041
0.01,50,98,0.79,0.23,0.67,0.21,0.0755362050787876
0.01,50,99,0.75,0.22,0.74,0.17,0.909078550961373
0.01,50,100,0.77,0.19,0.81,0.19,0.482515788154232
0.01,60,1,0.87,0.2,0.74,0.22,0.0314383417053094
0.01,60,2,0.84,0.27,0.83,0.22,0.927169981742254
0.01,60,3,0.74,0.17,0.76,0.17,0.65012206549109
0.01,60,4,0.74,0.2,0.84,0.19,0.0689344315650081
0.01,60,5,0.84,0.24,0.78,0.2,0.378142427141568
0.01,60,6,0.8,0.19,0.75,0.19,0.292450781596015
